"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
9.66808307527455e-05,-0.258689670636536,0.174,0.197,1,"AL139246.5","1"
9.69837237866724e-05,-0.275338933235257,0.155,0.178,1,"TMEM156","1"
0.00010236306270688,-0.429484549318127,0.112,0.132,1,"GALNT2","1"
0.00011958077632023,-0.253550214746574,0.184,0.206,1,"NOL9","1"
0.000234918426856512,-0.334553309148932,0.099,0.117,1,"CDKAL1","1"
0.000305122358742858,-0.26773237889658,0.177,0.198,1,"AC025159.1","1"
0.000349125185203359,-0.281558266607492,0.116,0.136,1,"MBIP","1"
0.000399315760290292,0.279118511681153,0.1,0.082,1,"AC022706.1","1"
0.000451311409067147,0.280337286511435,0.141,0.12,1,"PLAG1","1"
0.000472550821342809,-0.333515846789312,0.084,0.101,1,"CCDC152","1"
0.000504057640656918,-0.287221049567033,0.137,0.155,1,"SNX29","1"
0.000524853523188032,-0.269473265606325,0.206,0.225,1,"PCNT","1"
0.000535337349546231,-0.309439964437156,0.09,0.107,1,"SP140","1"
0.00058970256762799,0.257243762233605,0.109,0.091,1,"ZNF254","1"
0.000633618261509647,-0.36318873360524,0.129,0.148,1,"CYB5D2","1"
0.000810031601928902,-0.274671440396531,0.131,0.149,1,"SLC27A5","1"
0.00102491797416638,0.312111742069063,0.102,0.085,1,"HLA-DPA1","1"
0.00146866606656385,-0.343555906484258,0.086,0.101,1,"HPS3","1"
0.00156070900149666,-0.255736241001839,0.111,0.127,1,"CD226","1"
0.00172241533779692,-0.27225264516828,0.117,0.134,1,"MAGEF1","1"
0.0018333944093926,-0.254630378952789,0.106,0.122,1,"HIRIP3","1"
0.00208136733607425,-0.329806720796614,0.09,0.104,1,"ELK3","1"
0.00245157003349691,-0.27730670271135,0.098,0.114,1,"AC087239.1","1"
0.00348330559574561,-0.309419241061909,0.091,0.105,1,"GXYLT1","1"
0.00411095946875337,-0.274102297898194,0.113,0.127,1,"HAUS1","1"
0.00593168176395031,-0.251875472174289,0.101,0.115,1,"IRF7","1"
0.00666910267852091,-0.252323051733768,0.113,0.127,1,"NUDT2","1"
0.00988157424824952,-0.279727220279131,0.092,0.105,1,"OPA3","1"
0.0169824830354808,-0.279869249323469,0.112,0.123,1,"HOOK2","1"
0.0187570617823743,-0.373290497186444,0.105,0.116,1,"GADD45A","1"
0.0252456389603895,-0.265022987801476,0.119,0.13,1,"GABARAPL1","1"
0.0292249732226374,-0.253972546372874,0.09,0.1,1,"MIR762HG","1"
0.0463821600957619,-0.257126988249101,0.117,0.126,1,"TRMT6","1"
1.08663743598609e-102,-0.508341052397837,0.718,0.849,2.6644349930379e-98,"NFKBIA","2"
2.2516643500131e-98,0.715437779135703,0.549,0.352,5.52108098623211e-94,"RPS4Y1","2"
2.18710005039688e-96,0.428970662424044,0.973,0.958,5.36276932357316e-92,"KLF2","2"
