"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
1.17702224770855e-41,1.21984878146835,0.682,0.319,2.88605855138136e-37,"RPS4Y1","11"
5.10029625453017e-40,-1.25486396676026,0.285,0.652,1.2505926416108e-35,"XIST","11"
9.02515599459271e-32,-1.46401760894535,0.319,0.574,2.21296824987413e-27,"FAM118A","11"
1.02553200788778e-25,0.465509868162343,0.978,0.937,2.51460448334083e-21,"GSTP1","11"
2.40003233815366e-23,0.57137061553266,0.929,0.84,5.88487929315277e-19,"SNHG5","11"
4.44625629973107e-19,1.06219803081919,0.429,0.209,1.09022204469406e-14,"DDX3Y","11"
8.46519982293966e-19,-0.598812883409136,0.868,0.939,2.07566699658481e-14,"IFITM3","11"
8.52971409828743e-19,0.289129482942822,1,0.997,2.09148589690008e-14,"PABPC1","11"
7.68389380070916e-16,1.11049802230071,0.331,0.151,1.88409075993389e-11,"UTY","11"
4.97014417173622e-15,-0.483587318485533,0.889,0.923,1.21867935090972e-10,"CLEC12A","11"
7.27285905184938e-15,1.34164680198981,0.257,0.102,1.78330503951347e-10,"PRKY","11"
7.91198183153332e-15,1.63332095065131,0.24,0.091,1.94001794509197e-10,"MTRNR2L1","11"
1.33218476216325e-13,-1.20937914305708,0.329,0.473,3.26651703682429e-09,"HLA-DQA2","11"
3.32593996631208e-13,0.693802866164118,0.595,0.414,8.15520479739722e-09,"CDA","11"
2.18543110473891e-12,-2.70186809845061,0.024,0.121,5.35867706881981e-08,"GPRC5C","11"
1.7778935593298e-11,0.798705330289126,0.285,0.14,4.35939500747667e-07,"EIF1AY","11"
2.22652676161913e-11,0.255850885684969,1,1,5.4594436194901e-07,"MT-ND2","11"
3.98578931818898e-11,-0.627944603224504,0.487,0.64,9.77315540819937e-07,"CD81","11"
4.60036592394254e-11,-0.68324340239051,0.414,0.56,1.12800972455071e-06,"SIRPB1","11"
9.97028052004634e-11,-0.252575819892165,0.979,0.995,2.44471278351536e-06,"MTRNR2L12","11"
1.54520066242604e-10,-0.348816552511797,0.95,0.958,3.78883202426865e-06,"PSMB9","11"
2.02856137257121e-10,0.263165593263364,0.996,0.977,4.97403248554462e-06,"CD52","11"
2.93991172027578e-10,-0.389978436032173,0.864,0.918,7.2086635381162e-06,"ICAM3","11"
3.02203322684863e-10,0.79013005267542,0.472,0.312,7.41002547223285e-06,"SGK1","11"
4.69852927549051e-10,-0.344007407429911,0.909,0.951,1.15207937835027e-05,"MBD2","11"
7.36330905374859e-10,-0.48116807529794,0.825,0.883,1.80548337997915e-05,"TNFSF10","11"
7.39564320529295e-10,-1.01820895870343,0.226,0.357,1.81341171393783e-05,"HIST1H1E","11"
7.44158456912634e-10,0.296301172383867,1,1,1.82467653634978e-05,"MT-ND3","11"
8.70447959526233e-10,-0.384249625683641,0.751,0.836,2.13433839675832e-05,"SNHG8","11"
1.27238321063832e-09,-1.07255263836533,0.286,0.404,3.11988363248515e-05,"IGKC","11"
2.26013261314913e-09,0.844237161277076,0.487,0.348,5.54184516744167e-05,"RFLNB","11"
4.693032528974e-09,0.281046790666503,0.981,0.953,0.000115073157610442,"RPS10","11"
5.23864641249847e-09,0.262463427008163,0.988,0.972,0.000128451610034462,"NAMPT","11"
6.95579929840215e-09,-0.543858712870469,0.479,0.612,0.000170556198796821,"HSPA1A","11"
1.24516567913232e-08,-0.525588739307979,0.61,0.709,0.000305314624523246,"GIMAP7","11"
