"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
5.74159451884316e-07,-0.298925353619348,0.185,0.222,0.0140783897602034,"TWISTNB","2"
8.75434228467493e-07,-0.355446898986887,0.128,0.159,0.0214656472820229,"LST1","2"
8.94594314972937e-07,-0.466489235166058,0.218,0.251,0.0219354526031364,"RGS2","2"
1.51094774069249e-06,0.294030636960555,0.197,0.164,0.0370484386017798,"TMEM50B","2"
2.02272821797971e-06,-0.534525291131509,0.089,0.116,0.0495972959048625,"IGHA1","2"
2.55569676075371e-06,-0.36264999826457,0.125,0.154,0.062665684573681,"NME4","2"
3.09356915499411e-06,-0.291656096148859,0.211,0.246,0.0758543156804556,"S100A4","2"
3.3162638503859e-06,-0.274854482074075,0.2,0.234,0.0813147896114623,"PELI1","2"
4.26819068831944e-06,0.36682358754329,0.245,0.214,0.104656035677593,"MZF1-AS1","2"
4.43263917242592e-06,-0.308160427768365,0.097,0.124,0.108688312507883,"AHI1","2"
4.55095869867962e-06,-0.301758907766708,0.173,0.205,0.111589507291624,"PLAAT4","2"
5.05566213005059e-06,-0.278831749259001,0.209,0.243,0.12396483542884,"AC092821.3","2"
5.1412935123167e-06,0.353927992369059,0.118,0.092,0.126064516922005,"ARL17B","2"
6.48971712219818e-06,0.381448119453275,0.124,0.098,0.159127863836299,"ZNF121","2"
7.35894680872127e-06,0.427643419786441,0.111,0.087,0.180441375749845,"AC092279.1","2"
9.02749920683502e-06,-0.300820079409633,0.156,0.187,0.221354280551595,"AC087190.1","2"
1.07656702979247e-05,-0.29780316977098,0.146,0.175,0.263974235705113,"CSRNP1","2"
1.4982991334381e-05,-0.346584660891715,0.115,0.142,0.367382947519022,"ABCG1","2"
1.62933046351728e-05,-0.252975286492769,0.151,0.181,0.399511829654437,"ZNF787","2"
2.40176778282471e-05,-0.321086865341911,0.081,0.105,0.588913460348619,"AC097382.3","2"
2.48149191115859e-05,0.273149401163323,0.174,0.146,0.608461816616086,"GOLGA8B","2"
2.6543929908696e-05,0.324275140102637,0.129,0.104,0.650857161361227,"YBEY","2"
2.69653889302356e-05,-0.415777224555694,0.079,0.102,0.661191336569376,"NFKBIE","2"
2.81815025848833e-05,-0.298711505196767,0.21,0.24,0.691010443381339,"GPR183","2"
2.88021646962376e-05,-0.332004171673664,0.09,0.114,0.706229078351745,"LYZ","2"
3.74024112628615e-05,-0.262266882647652,0.143,0.172,0.917107124165363,"NCR3","2"
3.7710067627542e-05,-0.281495258157427,0.107,0.132,0.924650858227329,"RHOC","2"
3.84429796703594e-05,-0.255698500408657,0.241,0.272,0.942621861517213,"WHAMM","2"
3.87539537173979e-05,-0.365585558242361,0.083,0.105,0.950246945150597,"ZDHHC19","2"
3.96571869067753e-05,0.32619419099988,0.131,0.106,0.972394222954131,"ABHD13","2"
4.10758302995873e-05,-0.329101945925791,0.221,0.249,1,"AC253572.2","2"
4.35982519362547e-05,-0.325653072539602,0.111,0.136,1,"COPRS","2"
4.4791493945967e-05,-0.296355409812543,0.08,0.102,1,"GAS6-AS1","2"
4.64725060170204e-05,-0.316745395399149,0.114,0.139,1,"GPR174","2"
4.6594153574667e-05,-0.266239581360954,0.152,0.18,1,"DBF4","2"
4.93706035977653e-05,-0.311909799298832,0.14,0.166,1,"TCTN1","2"
4.98072116771053e-05,-0.259380414124969,0.129,0.156,1,"BX284668.5","2"
5.35376734891015e-05,-0.314393944224258,0.117,0.142,1,"TNFRSF1B","2"
5.88347860534939e-05,-0.31101771017841,0.086,0.108,1,"GOLGA8A","2"
5.9888829688697e-05,-0.257527563311445,0.282,0.312,1,"MARCKS","2"
6.41030433053759e-05,0.299133882111736,0.138,0.114,1,"ZNF677","2"
7.610519696819e-05,0.272649748346771,0.184,0.158,1,"ZNF397","2"
0.000108065471750789,-0.341025221581532,0.081,0.102,1,"CGRRF1","2"
0.000109390172645006,-0.277028581539498,0.136,0.162,1,"TAF8","2"
0.000109951051759045,0.319861721670528,0.109,0.088,1,"HACD4","2"
0.000112110225361064,0.37815159501989,0.104,0.084,1,"LINC01480","2"
0.00012066789896773,-0.285411812318797,0.088,0.11,1,"AL121603.2","2"
0.000123463708475092,-0.311357709677301,0.083,0.103,1,"PAIP2B","2"
0.000142176451501799,0.282634038302056,0.127,0.105,1,"PDIA4","2"
0.000174751232725942,-0.255166196933947,0.124,0.147,1,"SULF2","2"
0.000189115899219097,-0.26013589382919,0.089,0.11,1,"PTS","2"
0.000189741085232127,0.277813118113641,0.102,0.082,1,"PDE3B","2"
0.00022185841485866,-0.258970102976698,0.121,0.144,1,"PTK2","2"
0.000234370969821544,0.266344909736775,0.11,0.09,1,"LINC01781","2"
0.000260120355436473,-0.301899706088739,0.082,0.102,1,"INPP5F","2"
0.000288586800092041,0.26597708257241,0.178,0.154,1,"AC006230.1","2"
0.000300276146701761,0.274167954060084,0.14,0.118,1,"ARL17A","2"
0.000307142030742354,0.279059677451583,0.163,0.141,1,"NSF","2"
0.000348551018626436,-0.309270719434927,0.093,0.113,1,"BACE2","2"
0.00036767827884045,-0.302724386737083,0.097,0.117,1,"GABPB1","2"
0.000371798109442766,-0.272653565568159,0.127,0.15,1,"HIPK1","2"
0.000400899398076961,0.291887521891385,0.108,0.089,1,"HSPBAP1","2"
0.000412236849118253,-0.29234369816695,0.101,0.121,1,"SOCS5","2"
0.00051993612405956,-0.252853406895492,0.138,0.161,1,"GRN","2"
0.000541395775582877,-0.312814971417365,0.097,0.116,1,"ACSM3","2"
0.00062160187964545,-0.340555507938709,0.087,0.106,1,"NAF1","2"
0.000808902802641521,-0.261153393630428,0.088,0.107,1,"HSCB","2"
0.000841195204596641,-0.283699857970177,0.102,0.121,1,"CDC14A","2"
0.000841356615251481,-0.274173181842408,0.122,0.142,1,"PTPN7","2"
0.000930916327537444,-0.293876654318765,0.139,0.16,1,"IFIH1","2"
0.000947949099066957,0.307489629596505,0.11,0.091,1,"NME6","2"
0.00109254568932522,-0.265476193826199,0.129,0.15,1,"STMN3","2"
0.0010967137171081,0.332844503500007,0.107,0.09,1,"ENOPH1","2"
0.00113208891570921,0.295666405611008,0.103,0.086,1,"AC138150.1","2"
0.00116844106860134,0.318484901947444,0.104,0.086,1,"H6PD","2"
0.00118714762227113,0.273604250322109,0.127,0.109,1,"HS3ST1","2"
0.00128522530612475,0.264117748918172,0.14,0.12,1,"SLC12A2","2"
0.00131450653033277,0.28873060855131,0.122,0.103,1,"ECI2","2"
0.00138920605631254,-0.25224262348117,0.101,0.12,1,"CERK","2"
0.00162901182565936,0.263777683867776,0.11,0.092,1,"C21orf91","2"
0.00170063906885623,-0.259410224860871,0.118,0.136,1,"DDX58","2"
0.00182306289997336,-0.253879215948233,0.12,0.139,1,"ZFAND2A","2"
0.00213879516651306,-0.285214435305729,0.103,0.12,1,"PER1","2"
0.00237162096711342,0.256048959270089,0.124,0.107,1,"LCK","2"
0.0025602920575649,-0.272120526096474,0.124,0.141,1,"YEATS4","2"
0.00284086428522457,-0.31676672674314,0.085,0.101,1,"PDE4D","2"
0.00348151593612312,0.296126615260901,0.101,0.085,1,"TRAC","2"
0.00995157923600004,-0.250732040832348,0.092,0.106,1,"WARS","2"
0.0119903562093562,-0.268756631443547,0.094,0.107,1,"RTN3","2"
0.0144027108528138,0.26754798086199,0.116,0.102,1,"ZBTB16","2"
0.0410130552945109,0.292693226484622,0.107,0.096,1,"KLF4","2"
