"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
3.27542529127552e-12,0.827262519352373,0.112,0.068,8.03134281420759e-08,"LINC00278","4"
3.61136629634122e-12,-0.409448701362644,0.247,0.314,8.85507015862867e-08,"AL499604.1","4"
4.43832912204576e-12,-0.262294100092592,0.571,0.633,1.08827830072562e-07,"ERICH1","4"
4.45612155533843e-12,0.856751533013803,0.112,0.069,1.09264100536898e-07,"ZFY","4"
5.03853806072073e-12,-0.512965335062449,0.182,0.243,1.23544953248872e-07,"IFI44L","4"
6.19632948805716e-12,0.898680579461909,0.117,0.074,1.51933999047161e-07,"PDE4D","4"
6.3109115549339e-12,-0.804839732305211,0.069,0.112,1.54743551326979e-07,"LGALS3BP","4"
6.6893555066856e-12,-0.347629291866433,0.438,0.499,1.64022997023931e-07,"TAP1","4"
1.00513632245464e-11,-0.385742379185233,0.447,0.505,2.46459426265878e-07,"GADD45B","4"
1.16647561903821e-11,-0.288668223657377,0.359,0.429,2.86019821788169e-07,"CD81","4"
1.34090242943423e-11,-0.843995829282255,0.06,0.1,3.28789275697274e-07,"AC245060.5","4"
1.42845033021974e-11,-0.591107596008018,0.467,0.513,3.5025602096988e-07,"GBP2","4"
1.76832726818408e-11,0.318669762434407,0.687,0.647,4.33593846158735e-07,"SLC2A3","4"
2.11838593134914e-11,-0.368150475720388,0.28,0.344,5.1942823036681e-07,"IFI6","4"
2.33872959032726e-11,0.304357244272829,0.443,0.377,5.73456495548244e-07,"BCL6","4"
2.63953476295993e-11,-0.648797933689845,0.11,0.159,6.47213923877775e-07,"UAP1L1","4"
2.69913127998445e-11,-0.638831056893914,0.106,0.154,6.61826989852188e-07,"NME4","4"
3.43534720322488e-11,0.525094184236551,0.23,0.175,8.42347134230741e-07,"C3AR1","4"
4.05134418857082e-11,-0.557266607388414,0.08,0.125,9.93389595037566e-07,"BTG3","4"
4.09232727346624e-11,0.333721283076511,0.496,0.435,1.00343864745392e-06,"TRIB1","4"
4.24046545536916e-11,-1.0553973418508,0.082,0.125,1.03976212965652e-06,"TNF","4"
4.60227467987734e-11,-0.313834780927376,0.342,0.407,1.12847775150592e-06,"NUTM2B-AS1","4"
6.53583633282645e-11,-0.3086655507676,0.397,0.461,1.60258706880905e-06,"PRKX","4"
6.7238970152292e-11,-0.399067113231333,0.341,0.402,1.6486995481342e-06,"LDLR","4"
6.90614430438225e-11,-0.277341066138705,0.484,0.543,1.69338658343453e-06,"CIITA","4"
6.95961490217947e-11,-0.398155290032462,0.308,0.37,1.70649757401441e-06,"JPX","4"
8.31783314001162e-11,-0.288334859379867,0.365,0.427,2.03953268593085e-06,"SPNS1","4"
1.02048097668675e-10,-0.565698878534048,0.097,0.143,2.50221935483592e-06,"RGS1","4"
1.03837462014392e-10,-0.345600917011088,0.737,0.766,2.54609456859289e-06,"WARS","4"
1.06049663770134e-10,-0.355401535709573,0.29,0.353,2.60033775564368e-06,"MLKL","4"
1.73962209415198e-10,0.838071599809993,0.104,0.066,4.26555337486065e-06,"ZFAT","4"
1.83786815927572e-10,-0.353250231914398,0.314,0.374,4.50645272654407e-06,"ZFX","4"
2.02070301688504e-10,-0.407179872685942,0.22,0.279,4.95476379740211e-06,"IFI44","4"
2.68424068572119e-10,-0.360218284547144,0.256,0.318,6.58175816138835e-06,"CRYBG3","4"
2.83960618455635e-10,0.283280820559138,0.96,0.986,6.96271436453216e-06,"AC020656.1","4"
3.93772386852975e-10,-0.438624842274279,0.216,0.273,9.65529892563495e-06,"MYOF","4"
5.73981107530133e-10,-0.267580883831165,0.417,0.484,1.40740167566389e-05,"LONP2","4"
5.8142378524098e-10,-0.308075026482916,0.391,0.452,1.42565112141088e-05,"F13A1","4"
6.36784826991738e-10,-0.371444724086756,0.219,0.278,1.56139639578374e-05,"CGAS","4"
7.0030182801639e-10,0.263994077981595,0.514,0.456,1.71714008229619e-05,"RFLNB","4"
1.15436062818357e-09,-0.271933574247242,0.111,0.154,2.83049226030612e-05,"IGLC2","4"
1.56399655022118e-09,-0.399382010807225,0.244,0.3,3.83491954114234e-05,"SAMD9L","4"
1.96709353821677e-09,-0.558225447869041,0.09,0.132,4.82331335570751e-05,"PEX6","4"
1.99471381851633e-09,-0.256572738566151,0.377,0.438,4.89103828300205e-05,"BTN3A2","4"
2.64587518787318e-09,-0.284844813341034,0.438,0.499,6.48768596066504e-05,"PRMT2","4"
2.70535233755485e-09,-1.52862511186364,0.07,0.106,6.6335239316845e-05,"AREG","4"
3.48287640358387e-09,-0.713164747624972,0.072,0.11,8.54001294158765e-05,"HIPK1-AS1","4"
3.6054915760827e-09,-0.374622637791878,0.304,0.357,8.84066534455478e-05,"PARP9","4"
3.84848781596745e-09,0.640530510816101,0.122,0.083,9.4364921247522e-05,"TOP1MT","4"
3.90406086231084e-09,0.512025646805191,0.172,0.127,9.57275723438618e-05,"SNHG17","4"
3.99576506680581e-09,0.339959515300747,0.314,0.258,9.79761594380784e-05,"RTN1","4"
5.30059116603483e-09,-0.250787840933262,0.45,0.507,0.000129970495391174,"IFRD1","4"
5.60216147950407e-09,0.330758336909342,0.242,0.187,0.00013736499947744,"THBS1","4"
5.7278233458112e-09,0.401884568594657,0.402,0.351,0.000140446228439291,"NEU1","4"
7.55077762571032e-09,-0.261932256255765,0.559,0.597,0.000185145067382417,"CXCL8","4"
1.06835916336832e-08,0.391531511271961,0.198,0.149,0.000261961666857911,"EBPL","4"
1.20031387113021e-08,-0.300557192833675,0.181,0.233,0.000294316961201128,"LINC00528","4"
1.51334934359891e-08,-0.730075729598453,0.082,0.12,0.000371073259050454,"MIR3945HG","4"
1.56865930863384e-08,0.399100088236505,0.189,0.143,0.000384635262477018,"CHST13","4"
1.75598186662389e-08,0.263344552218375,0.445,0.386,0.000430566753696178,"TMEM14C","4"
1.84181098828809e-08,-0.297032013437829,0.272,0.325,0.000451612054328239,"TECPR1","4"
1.88740583509434e-08,-0.323162838104581,0.243,0.293,0.000462791910765131,"PDCD7","4"
2.61149433722059e-08,-0.288155292695489,0.403,0.46,0.00064033841148649,"PSTPIP2","4"
3.05476109634643e-08,-0.53636520291413,0.094,0.132,0.000749027420824146,"PPP5C","4"
3.31740750339331e-08,0.358265770482804,0.541,0.497,0.000813428319832038,"ACSL1","4"
3.59250050960629e-08,-0.592669151685318,0.083,0.12,0.000880881124955463,"WAKMAR2","4"
4.201270362826e-08,-0.43091415750961,0.181,0.228,0.00103015149296493,"HIP1","4"
4.30542365397419e-08,-0.330474368444262,0.264,0.314,0.00105568987995447,"OAS2","4"
4.41819617369522e-08,0.485333126710901,0.215,0.17,0.00108334170179007,"VENTX","4"
4.83641870437377e-08,-0.251021378048602,0.296,0.353,0.00118588986631245,"NFKBID","4"
5.58173619782343e-08,0.367556981058197,0.187,0.142,0.0013686417157063,"PROK2","4"
5.65636968328453e-08,-0.262082477915717,0.361,0.415,0.00138694184634137,"NDUFAF8","4"
6.09928939150603e-08,-0.500437116500405,0.084,0.12,0.00149554575879728,"AC234772.2","4"
6.32833544881439e-08,-0.400208729442593,0.214,0.261,0.00155170785204929,"AC025171.2","4"
7.1810702063334e-08,-0.337364414338188,0.228,0.277,0.00176079841459295,"MIR222HG","4"
7.20796152241617e-08,-0.400276552382266,0.139,0.182,0.00176739216529645,"AC092944.1","4"
7.21366659852203e-08,0.638850292449513,0.116,0.082,0.0017687910499576,"EGR3","4"
8.55733061219569e-08,0.343913392129069,0.361,0.313,0.00209825746611038,"SERPINB8","4"
8.64314655776836e-08,0.462561333013885,0.224,0.179,0.0021192995359648,"STYXL1","4"
9.05375984485563e-08,-0.284438338025788,0.352,0.405,0.0022199819139586,"CHD3","4"
1.08877843018572e-07,-0.291522290787115,0.1,0.138,0.00266968471081539,"GNLY","4"
1.12152140288152e-07,0.378937399689999,0.304,0.256,0.00274997047986549,"MARCKSL1","4"
1.1652676326782e-07,-0.431588126430164,0.173,0.218,0.00285723623532694,"HMOX2","4"
1.18490953333818e-07,0.613955812886953,0.183,0.143,0.00290539817574521,"LMNA","4"
1.40300246579937e-07,-0.31043395947905,0.184,0.233,0.00344016204614005,"GRASP","4"
1.45229061353352e-07,-0.296432540338691,0.408,0.46,0.0035610165843842,"EIF2AK2","4"
1.62928437492781e-07,-0.293846439564394,0.175,0.223,0.003995005287323,"SYNGR1","4"
1.6869977838841e-07,0.325236295787513,0.266,0.22,0.0041365185660838,"ANAPC13","4"
1.90762032315842e-07,-0.286389744912605,0.544,0.581,0.00467748503238445,"APOL6","4"
2.9715950529039e-07,-0.297203342881242,0.128,0.168,0.00728635106972036,"OLR1","4"
2.99176376379311e-07,-0.464889465385366,0.115,0.153,0.0073358047488207,"CD69","4"
2.99208247321311e-07,-0.299442476284182,0.261,0.31,0.00733658622431854,"MTSS1","4"
3.02867559224103e-07,-0.283265287497041,0.358,0.409,0.007426312552175,"TMEM179B","4"
3.09137785082819e-07,0.515243336735982,0.12,0.087,0.00758005849023072,"TNNT1","4"
3.33519253895938e-07,-0.295993355953184,0.325,0.374,0.00817789210552841,"APOL3","4"
3.36558363271241e-07,-0.313920063273274,0.453,0.496,0.00825241106741084,"VAMP5","4"
3.63614586301231e-07,0.322934348297835,0.535,0.499,0.00891582965610618,"MAP3K8","4"
4.02865543052487e-07,-0.312533529182635,0.198,0.244,0.00987826311564699,"ENG","4"
4.1158462803842e-07,-0.263106413140211,0.206,0.252,0.010092055079502,"CWF19L2","4"
4.22853570339172e-07,-0.311349079783557,0.198,0.243,0.0103683695447165,"DCTN5","4"
4.70950339924299e-07,0.301032370816799,0.333,0.285,0.0115477023349438,"AC018755.4","4"
4.7456187685408e-07,-0.3508116324054,0.153,0.195,0.0116362572204621,"SHROOM1","4"
4.7543923830818e-07,-0.273409873752002,0.273,0.321,0.0116577701233166,"MR1","4"
5.19494418679538e-07,0.468740295448069,0.188,0.149,0.0127380031460223,"VASH1","4"
5.47718758694063e-07,0.452317730349196,0.121,0.088,0.0134300639631784,"NFE2L3","4"
5.63871802244924e-07,0.396368724233974,0.366,0.316,0.0138261365910455,"LUCAT1","4"
5.76842922741055e-07,-0.319526190037475,0.223,0.268,0.0141441884656107,"CENPC","4"
6.59631699055843e-07,-0.345958280546991,0.201,0.245,0.0161741692608493,"ZEB2-AS1","4"
6.67331812774848e-07,-0.257413461839187,0.369,0.418,0.0163629760492393,"CLEC2B","4"
6.82382007434956e-07,-0.404462862067035,0.105,0.141,0.0167320068223051,"RAB12","4"
7.46035157909354e-07,-0.292114408705566,0.237,0.283,0.0182927820719374,"GK","4"
8.17456915187243e-07,-0.460920557503051,0.114,0.15,0.0200440435603912,"FAS","4"
8.60448359013593e-07,0.522214733923059,0.129,0.096,0.0210981937630133,"PAX8-AS1","4"
8.82212949889381e-07,0.274758231916945,0.488,0.445,0.0216318615312876,"PHC2","4"
9.1814117895312e-07,-0.507412672719136,0.102,0.137,0.0225128217079305,"KCNQ1OT1","4"
9.52080492284247e-07,-0.516409257247665,0.109,0.144,0.0233450136708097,"IFIT3","4"
1.00274099494923e-06,-0.336810483150467,0.173,0.216,0.0245872091961552,"CD300C","4"
1.1987589025513e-06,-0.575707160411779,0.074,0.104,0.0293935682905578,"DGKQ","4"
1.28005285425612e-06,-0.320247765318899,0.225,0.268,0.03138689598636,"KIAA0040","4"
1.45137888330001e-06,0.327947691575365,0.234,0.191,0.0355878102185163,"MAD1L1","4"
1.97725294485595e-06,-0.322345970479111,0.183,0.225,0.048482242207868,"PLAAT3","4"
1.97745062007923e-06,0.429176127262672,0.129,0.095,0.0484870892043427,"GPR27","4"
1.98178499564612e-06,-0.403969321444653,0.165,0.204,0.0485933680932429,"NAA16","4"
2.08035900485062e-06,-0.347228284120756,0.198,0.24,0.0510104027989372,"RASA3","4"
2.27742078168397e-06,-0.269902204826963,0.319,0.367,0.055842357566891,"KMT2E-AS1","4"
2.54340855469373e-06,-0.492450523433681,0.099,0.131,0.0623643777610902,"IFIT2","4"
2.68820922694658e-06,-0.266746031345874,0.411,0.455,0.0659148902447301,"SIAH2","4"
2.69385045876644e-06,-0.376463882722571,0.174,0.213,0.0660532132489531,"AC092620.1","4"
2.905566564455e-06,0.262868627787818,0.552,0.514,0.0712444921604366,"CYTIP","4"
3.17099688561947e-06,-0.282607107360769,0.185,0.226,0.0777528436353895,"MRPS26","4"
3.24506240745681e-06,-0.426919563226914,0.101,0.134,0.0795689302308411,"HERC5","4"
3.48722575918184e-06,-0.27074491180104,0.171,0.211,0.0855067756151387,"OAS3","4"
3.73506252663441e-06,-0.449293060674257,0.1,0.132,0.0915837331530758,"NFIX","4"
4.11821779343623e-06,-0.294891761764138,0.227,0.269,0.100978700295056,"CCDC18-AS1","4"
4.44863742398506e-06,-0.471498696310054,0.101,0.133,0.109080589636114,"THAP2","4"
4.56288400257536e-06,-0.376296295137131,0.123,0.157,0.111881915743148,"ZNF331","4"
4.76919573763333e-06,0.450821093017391,0.176,0.141,0.116940679486769,"ERV3-1","4"
4.81116557891454e-06,-0.346155478082503,0.173,0.212,0.117969779994985,"TMEM106A","4"
5.34872241714615e-06,-0.354871296789584,0.152,0.189,0.131150673668424,"MIR181A1HG","4"
5.64646004838695e-06,-0.356307339817565,0.176,0.214,0.138451200386448,"AC087741.1","4"
5.8510847144484e-06,0.392343270470329,0.286,0.247,0.143468597198275,"AL355075.4","4"
6.06815192892577e-06,-0.355210528705578,0.094,0.126,0.14879108529726,"LINC02256","4"
6.26673550640899e-06,-0.327013751938407,0.334,0.37,0.153660354617149,"AL360012.1","4"
6.28233235285457e-06,-0.295212068887626,0.221,0.263,0.154042789291994,"ZRSR2","4"
6.33493031698356e-06,-0.318922018435229,0.086,0.117,0.155332491372437,"AL121603.2","4"
6.79516017626423e-06,-0.300821635559102,0.26,0.302,0.166617327521999,"CDKN1B","4"
6.88522328842342e-06,0.260330192457647,0.399,0.36,0.168825675032142,"JAZF1","4"
7.47166500968567e-06,-0.442727385027529,0.14,0.175,0.183205226037493,"GBP3","4"
7.74099015099471e-06,-0.268354389276193,0.158,0.196,0.18980907850239,"AC087239.1","4"
7.79255519972344e-06,-0.33360084680938,0.129,0.164,0.191073453497219,"HIST1H1C","4"
7.89696066974288e-06,-0.582507745863484,0.119,0.151,0.193633475622095,"ADRB2","4"
8.81797874638887e-06,0.506328108023629,0.104,0.076,0.216216838861455,"POMC","4"
8.92853832404066e-06,-0.33334049665159,0.13,0.164,0.218927759705477,"DDX51","4"
9.01417898036006e-06,-0.293113625191461,0.151,0.188,0.221027668598429,"SLC7A6","4"
1.06884205045461e-05,-0.258880352216082,0.366,0.406,0.262080070771469,"HSD17B10","4"
1.26131218731301e-05,-0.26312320455595,0.355,0.391,0.309273748329151,"TIPARP","4"
1.31731316505194e-05,-0.407103893188337,0.079,0.107,0.323005188070737,"LINC00513","4"
1.32033484794048e-05,-0.262228686240723,0.287,0.327,0.323746104715007,"AC008105.3","4"
1.35230196365162e-05,-0.377458485110807,0.156,0.192,0.331584441487376,"APOL2","4"
1.35639262950487e-05,-0.394640462855633,0.146,0.18,0.332587472754595,"PRMT9","4"
1.46144698297807e-05,-0.298638513715052,0.157,0.192,0.358346800226222,"AATBC","4"
1.6397047306125e-05,-0.251940887650516,0.227,0.268,0.402055599946185,"KDM6A","4"
1.9129223529568e-05,-0.280376916458116,0.14,0.175,0.469048560945007,"H1F0","4"
1.96753738852751e-05,-0.491479384100014,0.129,0.16,0.482440167666946,"AC020911.2","4"
2.17761473409248e-05,-0.366694921148996,0.115,0.146,0.533951132799477,"CCZ1B","4"
2.42046329657964e-05,-0.314305149806764,0.163,0.198,0.593497600321327,"MIR29B2CHG","4"
2.46737562221543e-05,0.457875935087221,0.117,0.09,0.605000502567225,"SMPDL3A","4"
2.67869866321235e-05,-0.447715839935895,0.089,0.117,0.656816912219668,"ZC3H3","4"
2.70871437007307e-05,-0.262403206953305,0.195,0.232,0.664176763541916,"PTGIR","4"
2.76066583433663e-05,-0.275731796184936,0.194,0.231,0.676915262579343,"TMED3","4"
2.87313098066988e-05,0.266912952560746,0.366,0.327,0.704491716460255,"CXCL16","4"
3.34045290399261e-05,-0.300750968642931,0.174,0.209,0.819079052058988,"RAP1GAP2","4"
3.3578059382766e-05,-0.276742589238296,0.315,0.354,0.823334016065422,"MT-ND6","4"
3.69954674044748e-05,0.372863382430753,0.14,0.11,0.907128860757721,"RPH3A","4"
3.83464703317017e-05,-0.345074353839468,0.149,0.181,0.940255452533326,"GBF1","4"
4.47548742205878e-05,0.269717671202437,0.229,0.191,1,"OLIG1","4"
4.55340907189929e-05,-0.334494792724366,0.155,0.188,1,"PLOD3","4"
4.93384115893727e-05,-0.308637893145485,0.157,0.189,1,"WDR81","4"
5.02622904851367e-05,-0.337945690634754,0.166,0.199,1,"C4orf33","4"
5.53198052192945e-05,-0.266937818755404,0.363,0.396,1,"PLAAT4","4"
5.56734801200273e-05,-0.297039228908727,0.178,0.212,1,"RAB20","4"
5.62246592639863e-05,0.402276074983296,0.215,0.183,1,"TMEM70","4"
5.6677599884801e-05,-0.509815092207907,0.098,0.125,1,"HIST1H1D","4"
5.7966547574654e-05,0.343584966226672,0.142,0.112,1,"CDK10","4"
5.96319052182754e-05,0.313241320551869,0.191,0.158,1,"ALCAM","4"
6.21629957539812e-05,-0.416793627280347,0.095,0.123,1,"CMPK2","4"
6.44296718559706e-05,0.394385469020078,0.153,0.124,1,"KANSL1-AS1","4"
6.53098116068795e-05,0.325297294734055,0.172,0.141,1,"ABCC3","4"
6.91850216896602e-05,-0.519655527838611,0.108,0.135,1,"LINC00662","4"
6.93601203372641e-05,-0.431688331860633,0.078,0.103,1,"ACCS","4"
7.15684248656208e-05,0.296126308358501,0.268,0.232,1,"FUCA1","4"
