"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
0.00677977042539464,0.568952256537618,0.284,0.181,1,"PTPMT1","13"
0.00682686215367116,-0.308993952048496,0.786,0.844,1,"CIB1","13"
0.00697118591748603,0.743301822438651,0.412,0.312,1,"CEP78","13"
0.00698869074713746,0.365115914504346,0.444,0.34,1,"RC3H2","13"
0.00709159065639329,0.780539846664504,0.263,0.175,1,"C14orf119","13"
0.00710736186398044,-1.25841483465979,0.062,0.125,1,"ACBD4","13"
0.00714061307111101,-0.444899857621809,0.506,0.577,1,"HMGB2","13"
0.00716335319856999,0.843083261816071,0.189,0.109,1,"GCSH","13"
0.00718596219214426,-0.444165136165087,0.387,0.479,1,"AC092821.3","13"
0.00720025282213021,0.35832240190704,0.284,0.189,1,"TRMT10B","13"
0.00720547883450413,0.917136179346107,0.107,0.047,1,"TMEM9B-AS1","13"
0.00728141329171871,-0.471251275361732,0.457,0.529,1,"DLG1","13"
0.00738435198545158,0.409944046281508,0.379,0.27,1,"TMEM238","13"
0.00745188610563664,-0.794048056375331,0.091,0.164,1,"RNASEH1-AS1","13"
0.00753575753958594,0.484157109902025,0.383,0.281,1,"IL2RB","13"
0.00757498628460819,-0.904583346573209,0.066,0.136,1,"ZNF829","13"
0.00764155118828229,0.690737256421672,0.313,0.226,1,"GPALPP1","13"
0.00788028873333856,1.19069469191052,0.107,0.05,1,"AC005838.2","13"
0.00790332014277902,0.780117313927386,0.144,0.075,1,"ZNF865","13"
0.00793716584271412,0.28107463023121,0.675,0.549,1,"MYADM","13"
0.00795582830533458,-0.658287596228631,0.144,0.228,1,"RFNG","13"
0.00802976589465299,0.356982841224125,0.498,0.398,1,"SAMD3","13"
0.00803956160492881,0.631261144610619,0.28,0.184,1,"SNHG17","13"
0.00805701852200352,0.374913072639317,0.613,0.51,1,"ZFAND6","13"
0.00812785758389748,1.07243531245827,0.144,0.078,1,"NIT1","13"
0.00816162693260501,1.2325474980571,0.103,0.047,1,"AC004854.2","13"
0.00833978825251406,-0.30465943976226,0.564,0.655,1,"ODF2L","13"
0.00842327745259672,-0.473879291889219,0.366,0.454,1,"C1orf43","13"
0.00842422039934012,-1.06163877625115,0.148,0.226,1,"Z83843.1","13"
0.00845022469093349,0.789714178680843,0.23,0.148,1,"RIPOR1","13"
0.00852080155216154,0.490104216050605,0.379,0.265,1,"TOPBP1","13"
0.00855625565001867,-0.729805014670594,0.259,0.348,1,"PGRMC2","13"
0.00863243160137541,0.259697349055799,0.819,0.733,1,"EMB","13"
0.00879009585443386,1.01744920263636,0.107,0.05,1,"GNB1L","13"
0.00880594824101897,0.562814427766008,0.276,0.184,1,"LCMT1","13"
0.00884417154326636,-0.78111941102557,0.132,0.212,1,"AC026124.2","13"
0.00892644527348318,0.953415650134789,0.123,0.061,1,"BOLA2B","13"
0.00892865964192887,-0.344879879982089,0.531,0.613,1,"ZNF394","13"
0.00896467951277428,0.361240849626942,0.704,0.649,1,"BST2","13"
0.00910639320825745,0.585160148327727,0.255,0.164,1,"DCAF10","13"
0.00920434716958719,-1.05222150343588,0.078,0.148,1,"IDE","13"
0.00925780677216836,-0.269639050827898,0.815,0.838,1,"XRCC5","13"
0.00928434152211984,0.405260373290541,0.321,0.217,1,"ZNF433-AS1","13"
0.00932544595412046,1.17095616074358,0.103,0.047,1,"AC083798.2","13"
0.00938037566964275,0.33239380755895,0.399,0.287,1,"DCAF11","13"
0.00938646653700874,-0.591725348042996,0.202,0.292,1,"RIC8A","13"
0.00940197309775114,0.359855479287459,0.58,0.468,1,"PREX1","13"
0.0094208931751363,-0.584945505013658,0.144,0.226,1,"IGHG3","13"
0.00946600789535281,0.484688306860053,0.366,0.265,1,"BAG6","13"
0.0095131997276995,-0.683572902704217,0.169,0.251,1,"PEX6","13"
0.00967851502870942,0.84564233478383,0.148,0.081,1,"PSMG1","13"
0.00972649891355381,0.410192905032343,0.473,0.365,1,"PAFAH1B2","13"
0.00974499251287602,0.665879021171963,0.309,0.223,1,"NBPF19","13"
0.00987489850197419,0.986281860431319,0.132,0.07,1,"MMP23B","13"
0.00994504897058251,0.442637716635818,0.519,0.418,1,"USP48","13"
0.00998256200300105,1.27538136398777,0.144,0.081,1,"AKR1C3","13"
0.0101085963719555,0.374245517747212,0.424,0.32,1,"RELA","13"
0.0101180543329414,1.0504252798411,0.103,0.047,1,"GEMIN4","13"
0.0103037270080321,-0.490808467335445,0.272,0.37,1,"RRP15","13"
0.0103970578147135,-0.782425704426731,0.218,0.304,1,"PATL2","13"
0.0104220128484274,0.577300929758913,0.284,0.187,1,"G6PD","13"
0.0104479982311855,0.343937091217918,0.523,0.398,1,"IREB2","13"
0.0105895074116614,0.332336633739774,0.593,0.474,1,"NFATC3","13"
0.0106585757250096,-0.799319552508301,0.082,0.15,1,"ZNF789","13"
0.0106995698168187,-0.738233655980071,0.185,0.27,1,"TIPARP","13"
0.0107580964276523,0.399389788160302,0.35,0.237,1,"TRPV2","13"
0.0107944994719041,0.932232343509571,0.16,0.092,1,"ADGRG5","13"
0.0108451477690878,0.88886302280564,0.23,0.15,1,"CCDC28B","13"
0.0108826702902219,0.708416251630958,0.193,0.114,1,"ARL3","13"
0.010933798523049,-0.268867651802726,0.733,0.791,1,"TRIM38","13"
0.011031004905303,0.359920546033978,0.498,0.373,1,"IDH2","13"
0.011062638819735,-0.588518640080502,0.263,0.343,1,"PCED1B","13"
0.0114057744056625,-0.912085297930425,0.111,0.184,1,"KLHL8","13"
0.0116853007363752,0.454877042984992,0.568,0.485,1,"CTSW","13"
0.0118640227163678,0.486155676014501,0.531,0.451,1,"PLEK","13"
0.0118686261398532,0.400499309995262,0.28,0.187,1,"SBF2","13"
0.0118892210439497,-1.33187019891078,0.045,0.1,1,"LCN8","13"
0.0119496226321003,0.367510962819296,0.564,0.474,1,"RHOF","13"
0.0121395780204159,0.780990066105232,0.333,0.245,1,"GPR155","13"
0.0122417802528578,0.982083452627968,0.119,0.061,1,"ZNF595","13"
0.012377856118581,0.607134312783948,0.222,0.142,1,"KLRF1","13"
0.0124379631924857,-0.795426013697794,0.123,0.198,1,"CNFN","13"
0.012485225392321,0.673808752356382,0.251,0.164,1,"ZNF121","13"
0.0125873409737299,0.598332746976553,0.449,0.354,1,"MESD","13"
0.0126781954749808,0.63750451321991,0.305,0.223,1,"OSTM1","13"
0.0129589158184676,-0.566232048283456,0.21,0.287,1,"NME4","13"
0.0130228390696791,-0.260662554532827,0.984,0.989,1,"RPS26","13"
0.0130555026046062,0.5323507346071,0.28,0.189,1,"TMEM223","13"
0.0130718910686975,1.14877401098816,0.103,0.05,1,"AC009060.1","13"
0.0131044860249422,0.422598329572355,0.564,0.468,1,"SPN","13"
0.013279491240016,0.630965815500836,0.193,0.12,1,"APOBEC3D","13"
0.0132936509569489,0.813831161632726,0.169,0.1,1,"GNS","13"
0.0134797325794704,-0.576387166892859,0.177,0.259,1,"MIIP","13"
0.0138220135879211,0.747211547671096,0.202,0.131,1,"TTC38","13"
0.0138830763145782,0.276851798636965,0.572,0.479,1,"DCTN3","13"
0.0139949158952126,-0.298398818835886,0.741,0.766,1,"UBXN4","13"
0.0140684856746149,-0.664492755616724,0.14,0.212,1,"AC008124.1","13"
0.0142087973410987,0.321486138515803,0.547,0.432,1,"PDLIM2","13"
0.0142456972574076,0.60513356111528,0.292,0.203,1,"SRP68","13"
0.0142463922028122,0.5396741370941,0.276,0.195,1,"ATG101","13"
0.0142990644596289,-0.919477660115634,0.095,0.162,1,"AMPD2","13"
0.0143274961996582,-0.977654944581598,0.053,0.111,1,"HPGD","13"
0.0144502958329335,0.80445700338996,0.107,0.053,1,"HOXB-AS1","13"
0.0145221700838868,-0.347879169252529,0.494,0.579,1,"ETFB","13"
0.0145297041963288,0.38352492826132,0.44,0.34,1,"HSPH1","13"
0.0145485380892624,0.327544573466016,0.527,0.409,1,"DAZAP1","13"
0.0146249857772036,-0.621061928256972,0.152,0.234,1,"C11orf1","13"
0.0147769806916293,0.522182425368715,0.416,0.331,1,"KLRD1","13"
0.0148182255001561,-1.08873015413286,0.058,0.114,1,"OAS3","13"
0.0150362381099424,-0.480537500178116,0.21,0.295,1,"ARMC1","13"
0.0152256131901807,0.414162594510728,0.35,0.253,1,"STRADA","13"
0.0153214055158783,0.455372562676797,0.321,0.234,1,"CS","13"
0.0154489259196045,-0.598599873768903,0.123,0.195,1,"AGA","13"
0.0155233978759417,0.95490611594873,0.111,0.056,1,"FECH","13"
0.0155293228358722,-0.333943354141109,0.395,0.479,1,"MRPS26","13"
0.0156733331230366,0.392177280119214,0.305,0.214,1,"KMT2D","13"
0.0158531083524317,0.595431557354726,0.247,0.164,1,"MAML1","13"
0.0158565139811765,0.324675151633836,0.531,0.421,1,"USP1","13"
0.0159488215978805,0.394664844290993,0.535,0.443,1,"NMT1","13"
0.0159765820581451,1.02395666267863,0.123,0.067,1,"CD244","13"
0.0162109946411646,0.707289752958504,0.222,0.145,1,"MRPL46","13"
0.016217968989323,0.482619653400033,0.296,0.203,1,"MRTO4","13"
0.0163086919538762,-0.421490314962497,0.391,0.465,1,"TMEM131L","13"
0.0163225749197213,0.44126248803647,0.403,0.295,1,"SPG21","13"
0.0163844234273804,-0.408777591214821,0.469,0.526,1,"CDC14A","13"
0.0164694866215517,0.622911839729939,0.177,0.109,1,"XPNPEP1","13"
0.0166426017530166,0.34884238703969,0.72,0.646,1,"TLE4","13"
0.0166615752134387,-1.48340224635913,0.049,0.1,1,"HIST1H3A","13"
0.0166718779233968,0.614551737591233,0.263,0.175,1,"DIS3L","13"
0.0167304548329125,-0.438942601294682,0.391,0.471,1,"PRKX","13"
0.0170020512823596,-0.29373641648059,0.864,0.914,1,"IGHD","13"
0.0170235814310613,0.252836596377894,0.897,0.858,1,"DBI","13"
0.0170995752996741,0.581697432666432,0.193,0.12,1,"CEP44","13"
0.0171341078616219,0.26703907790087,0.58,0.44,1,"ZMYND8","13"
0.0171654129336775,0.335160966586568,0.428,0.331,1,"ZNF770","13"
0.0174139252454482,-0.478802664576194,0.202,0.284,1,"MRPL10","13"
0.0174481829190668,-0.532505516518651,0.165,0.242,1,"UBE2D1","13"
0.0175008017974668,-0.472265425259167,0.272,0.354,1,"RNF138","13"
0.0175043428999929,-0.399014899970798,0.243,0.331,1,"AC245060.5","13"
0.0175135378376043,0.429256556848419,0.42,0.312,1,"NAAA","13"
0.0176788263771603,-0.615333302775135,0.177,0.253,1,"CEP192","13"
0.0177103696132418,-0.308832752615491,0.728,0.791,1,"NIPBL","13"
0.0178085094773662,-0.664376556251497,0.16,0.237,1,"BX284668.5","13"
0.0178843382318003,-0.263065384661971,0.498,0.588,1,"ERAP2","13"
0.0179145802520246,0.328369071926563,0.42,0.326,1,"MAPKAP1","13"
0.0181022193736841,0.581048228067544,0.255,0.17,1,"SHC1","13"
0.0181179089224307,1.20246017317155,0.115,0.061,1,"HCCS","13"
0.0181800944921471,0.636378053444961,0.165,0.095,1,"YIF1B","13"
0.0186356946548742,-0.691797309596135,0.14,0.212,1,"LACTB","13"
0.018816797876906,-0.415786718000585,0.362,0.446,1,"SESN3","13"
0.0188315199232318,-0.543405141759536,0.255,0.334,1,"CCDC84","13"
0.0189025935423746,-0.720705956391622,0.07,0.131,1,"CCDC152","13"
0.0189469924744038,0.415345615451093,0.222,0.145,1,"MTHFD1","13"
0.0192240813897921,0.420982339172558,0.35,0.251,1,"UNC13D","13"
0.0192339323043738,0.565262198630916,0.259,0.178,1,"ZNF410","13"
0.0192892182217619,0.79157236994785,0.119,0.064,1,"CCSAP","13"
0.0194740571371442,-0.525432739542444,0.243,0.318,1,"SNHG30","13"
0.0196181043184758,-0.679889233185293,0.103,0.17,1,"LGALS3BP","13"
0.0196848891014355,-0.362430378456915,0.239,0.318,1,"PRPSAP2","13"
0.0196972128840611,-1.11452066875506,0.049,0.1,1,"CCDC138","13"
0.0197868245995186,-0.432208690309048,0.395,0.479,1,"ELP2","13"
0.0199252051597731,0.941471926014133,0.177,0.114,1,"TPMT","13"
0.0199468492788936,0.659349721175252,0.202,0.128,1,"AC009061.2","13"
0.0199610143123431,-1.29887859006843,0.053,0.106,1,"MAP3K9","13"
0.0199851732660379,0.588647542923712,0.21,0.136,1,"LINC00685","13"
0.0200034021205428,-0.412635825083466,0.362,0.429,1,"WDFY4","13"
0.0201122225216124,1.16635822200567,0.107,0.056,1,"ZFYVE26","13"
0.020298092366735,0.482392974256617,0.391,0.301,1,"PCNX4","13"
0.0203097925271506,0.471605256618922,0.181,0.109,1,"TMEM214","13"
0.0204103189893,-1.03198087165501,0.066,0.123,1,"EPN2","13"
0.0204392542267678,-0.662378303826305,0.128,0.201,1,"NVL","13"
0.020475974495389,0.511901562491661,0.235,0.159,1,"ACSL5","13"
0.0205266110292547,0.659352456537645,0.329,0.253,1,"ARID5A","13"
0.0206427609589723,-0.278051854219059,0.774,0.827,1,"SF3B2","13"
0.0207632855867537,0.738846700525769,0.144,0.084,1,"SEC24D","13"
0.0208022653562254,-0.608676211885854,0.082,0.148,1,"C6orf120","13"
0.0209596618600458,-0.494451327955463,0.395,0.465,1,"SUPT20H","13"
0.0210276837547511,-0.591822752803451,0.313,0.376,1,"CCNT1","13"
0.0211510427851042,-0.656803075049437,0.189,0.262,1,"DCTN5","13"
0.0211723681542269,0.592271384050211,0.206,0.134,1,"RAP1GAP2","13"
0.021190115270388,0.39245267134181,0.477,0.39,1,"PPP2R2A","13"
0.0212010686437791,-0.577334064333288,0.115,0.184,1,"IRF2BP1","13"
0.021203944412839,-1.01551238507145,0.053,0.106,1,"FGL2","13"
0.0214735289707055,-0.351385097925191,0.453,0.515,1,"BCAS4","13"
0.0215005110904482,0.25955241196179,0.749,0.674,1,"ARHGAP15","13"
0.0215521347651465,-0.445956742566881,0.202,0.284,1,"HIST1H3D","13"
0.0217555998169663,0.756432975694468,0.156,0.095,1,"ABAT","13"
0.0219802012939175,-0.328955302493078,0.597,0.643,1,"PDIA6","13"
0.0220829184271266,0.278046158998825,0.65,0.552,1,"TMC8","13"
0.0221953252109021,0.496380757433254,0.317,0.231,1,"RALGDS","13"
0.0222062040771342,-0.524572149028617,0.259,0.348,1,"LIMD1","13"
0.0222315521724907,-0.82905247145624,0.136,0.206,1,"UBL7-AS1","13"
0.0222689184195527,0.278304285103785,0.626,0.535,1,"MRFAP1","13"
0.0224314272404386,-0.300655269591494,0.621,0.688,1,"PPP1CB","13"
0.0224567403053697,-0.277472027717122,0.77,0.799,1,"OGA","13"
0.0225178412887686,0.619567159498625,0.21,0.139,1,"LINC00324","13"
0.0225387378681807,0.87360679167428,0.313,0.242,1,"SPON2","13"
0.0227035527952843,-0.254758472031562,0.835,0.852,1,"AFF3","13"
0.0227264201409595,0.342074606550485,0.461,0.348,1,"RBM7","13"
0.0227349819825399,-0.358619787631309,0.292,0.37,1,"MSL2","13"
0.0227767867411024,-1.08485030856329,0.049,0.1,1,"TMCO4","13"
0.0228299693495551,0.273861588378058,0.712,0.641,1,"TMC6","13"
0.0229695483433178,0.810216212480943,0.206,0.139,1,"S1PR5","13"
0.0231976953792517,0.428266955749564,0.346,0.27,1,"AKT3","13"
0.0233505846486338,0.966869525819001,0.123,0.07,1,"ZNF683","13"
0.0235153482110015,0.329442850536193,0.453,0.348,1,"MRPS18C","13"
0.0235295880320565,0.26719736677715,0.667,0.579,1,"FKBP1A","13"
0.0235305597015594,0.511302394471085,0.461,0.373,1,"CST7","13"
0.0235597027120068,0.261414561817507,0.737,0.666,1,"IFITM1","13"
0.023735652302542,0.550830702935903,0.3,0.209,1,"UCKL1","13"
0.0239128937211481,0.668585697393882,0.165,0.1,1,"FASTKD5","13"
0.0240825808112469,0.269732762422199,0.654,0.546,1,"AIP","13"
0.0243162568387031,0.68351152974817,0.288,0.212,1,"USP53","13"
0.0243838661903357,-0.707088828133432,0.123,0.189,1,"RNF130","13"
0.0245090493626516,-0.464683836981615,0.325,0.387,1,"ZBTB24","13"
0.0246307632565284,0.505948936564161,0.296,0.217,1,"FMNL3","13"
0.0246449106325042,0.255463587501403,0.395,0.287,1,"UBQLN2","13"
0.0246581414063258,0.68705545882226,0.21,0.142,1,"HLTF","13"
0.0247770998431983,0.353667605939961,0.416,0.315,1,"PPTC7","13"
0.0248757150865486,0.718810473099359,0.218,0.148,1,"SETDB1","13"
0.0249903121773931,-0.7072759356253,0.148,0.214,1,"NPRL2","13"
0.0251258692695785,0.482024629230244,0.391,0.318,1,"DOP1B","13"
0.0252168520526321,-0.942171722794626,0.058,0.109,1,"TMEM62","13"
0.0253067831993855,0.267758009723214,0.449,0.348,1,"SERPINB9","13"
0.0253698075751379,0.402981007532807,0.514,0.418,1,"ARL14EP","13"
0.0254577812335502,0.324086429831717,0.72,0.68,1,"SEC11A","13"
0.0255387374100895,-0.408412136545093,0.428,0.49,1,"ANXA7","13"
0.0256599512801779,0.427140815613179,0.506,0.418,1,"NFE2L2","13"
0.0257906388348575,-0.896621173276268,0.066,0.12,1,"S100B","13"
0.0258232638916507,0.77801032937501,0.111,0.058,1,"SPATA2L","13"
0.0258639698044759,0.42602207128215,0.416,0.323,1,"CUX1","13"
0.0258680626414821,0.673698275292176,0.136,0.078,1,"ZFAT","13"
0.0258700537740286,0.317715139000463,0.453,0.354,1,"HIKESHI","13"
0.0258921888862398,0.405975341879748,0.309,0.226,1,"A1BG","13"
0.0259526034600968,0.336696696648187,0.412,0.306,1,"CD2BP2","13"
0.0259539614830856,-0.468207027662829,0.342,0.421,1,"DDB1","13"
0.0260800931302031,0.310002347280069,0.889,0.838,1,"IFITM2","13"
0.0261614813132934,0.894511338361695,0.128,0.072,1,"PRIMPOL","13"
0.0261649603060253,0.338017837819127,0.597,0.513,1,"TNRC6A","13"
0.0262011350124303,0.277933443465548,0.399,0.295,1,"HSH2D","13"
0.0263511453456222,0.48102670730819,0.502,0.423,1,"NKG7","13"
0.0265193721527143,0.366970915559599,0.255,0.173,1,"GTF2H1","13"
0.0267121798392756,0.438528289957046,0.366,0.273,1,"POLR2H","13"
0.0267625887505934,0.617551249942555,0.16,0.097,1,"D2HGDH","13"
0.0267651840678825,0.333026487081535,0.646,0.535,1,"RBMS1","13"
0.0268010491619381,0.737399021763599,0.128,0.072,1,"AMPD3","13"
0.0268296135932874,-0.762774182318388,0.185,0.259,1,"LINC01857","13"
0.026832718675407,0.309443620366209,0.728,0.682,1,"KDM2A","13"
0.0268550291144369,0.319573418464933,0.49,0.398,1,"ECHS1","13"
0.0268607111713527,0.748040724513028,0.14,0.084,1,"SETD6","13"
0.0269933773379886,0.556718191235398,0.16,0.097,1,"PAX8-AS1","13"
0.0271133169887288,-1.1050375523897,0.082,0.139,1,"RNF135","13"
0.0271433994727599,0.4749581325718,0.267,0.187,1,"SLC25A32","13"
0.027316383682078,-1.04712224355261,0.058,0.109,1,"HEATR3","13"
0.0273283443181472,0.57141334944122,0.354,0.273,1,"GTF2E2","13"
0.0275257333262126,0.361561998631968,0.346,0.259,1,"CD8A","13"
0.0275512688438074,-0.355552338153967,0.329,0.407,1,"SCPEP1","13"
0.0275637078016266,-0.285784630922393,0.473,0.554,1,"XAF1","13"
0.027624531381946,0.354232139972904,0.235,0.159,1,"NTPCR","13"
