"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
3.01456564619053e-08,-0.7876208958756,0.354,0.747,0.000739171496445918,"XIST","15"
2.29276040295194e-07,2.4221898050366,0.299,0.071,0.00562184850803816,"PRKY","15"
4.84931834632896e-06,2.38016225470008,0.215,0.039,0.118905285851986,"RPS4Y1","15"
1.53233950885152e-05,-0.790334823968098,0.569,0.747,0.375729647570392,"DDX3X","15"
7.26966973900842e-05,1.35981107483188,0.257,0.078,1,"DDX3Y","15"
0.000133735943060071,-1.74748197483088,0.118,0.286,1,"FAM118A","15"
0.000189599470028055,0.28850230330428,1,1,1,"MT-ND3","15"
0.000224894673263841,2.21251562488499,0.146,0.026,1,"ATAD1","15"
0.000372220536928336,-2.18943056835116,0.056,0.188,1,"AC092821.3","15"
0.000416786476931054,1.83065169193187,0.201,0.065,1,"TUBGCP2","15"
0.000474239073461728,-2.50792678009238,0.042,0.162,1,"CSPP1","15"
0.00067416041599813,-1.3168256703902,0.069,0.208,1,"OTUD5","15"
0.000729069807038611,-2.70942607799245,0.014,0.11,1,"SIPA1L1","15"
0.000926941483178013,0.795686541520968,0.528,0.344,1,"RPL4","15"
0.000959413782769815,1.44271578432376,0.153,0.039,1,"FOXK1","15"
0.00103556191306383,0.509591380472476,0.611,0.383,1,"HNRNPDL","15"
0.00121448407651665,2.70791556098941,0.111,0.019,1,"MBD1","15"
0.00129022469869521,1.86120835264826,0.125,0.026,1,"CYP4V2","15"
0.00148432697128575,-0.787628322694519,0.396,0.539,1,"SEPTIN6","15"
0.00158445183217431,1.6824336667945,0.16,0.045,1,"FBXO32","15"
0.00169822979797411,0.791528762697399,0.333,0.169,1,"KLRK1","15"
0.00224099627996807,-1.14052065828385,0.153,0.292,1,"CHURC1","15"
0.00271266558841158,1.33959756043374,0.215,0.091,1,"CD8A","15"
0.00290772275419517,0.634543943708313,0.319,0.156,1,"PDIA3","15"
0.00295394270203495,1.57162667488988,0.139,0.039,1,"SMARCD1","15"
0.00299758223090697,-1.07612063181186,0.5,0.636,1,"JUN","15"
0.0031332961784889,1.18602829842188,0.208,0.084,1,"IST1","15"
0.00325913543165833,-2.31035554433342,0.028,0.117,1,"PDHB","15"
0.00347123090826898,2.25377681970893,0.132,0.039,1,"DGCR8","15"
0.00356595782174327,1.96856814659811,0.132,0.039,1,"DOP1B","15"
0.00363217481361278,-2.10706181601285,0.042,0.136,1,"DZIP3","15"
0.00368082730481393,0.711404451771798,0.333,0.175,1,"CCDC66","15"
0.00380545948473991,1.8050035166169,0.16,0.058,1,"PPP4C","15"
0.00409457962952829,-0.357500389349799,0.812,0.864,1,"PNISR","15"
0.00416708627384863,-1.55185847040553,0.042,0.136,1,"ETFDH","15"
0.00460528801038822,-2.57438976872163,0.028,0.11,1,"PWWP3A","15"
0.00464172973767486,2.02926119943924,0.118,0.032,1,"MRPS6","15"
0.00483472090027286,-1.30067070614734,0.125,0.247,1,"SEC31A","15"
0.00495218401530577,1.75857580120514,0.118,0.032,1,"POMGNT1","15"
0.00514690034057218,-3.77701184056926,0.097,0.208,1,"IGKC","15"
0.00548616834122868,1.13871089704341,0.181,0.071,1,"ABTB1","15"
0.00563178614335363,1.88076316181674,0.104,0.026,1,"RXRB","15"
0.00601294572936329,0.764805309132967,0.382,0.234,1,"PTP4A2","15"
0.00608677349099542,1.94399599338599,0.104,0.026,1,"SLC9A9","15"
0.00696563446069268,-0.442449076827894,0.208,0.37,1,"ASXL1","15"
0.0070121606053336,2.0705009208013,0.132,0.045,1,"UCHL5","15"
0.0078016420882218,-1.43486051542173,0.042,0.13,1,"REXO1","15"
0.00812208399484271,1.85128440376913,0.111,0.032,1,"MAP3K12","15"
0.00819611821600637,0.884382813919931,0.354,0.214,1,"PLAC8","15"
0.00828073190919235,2.01262659276117,0.139,0.052,1,"PRKAR1A","15"
0.00850576932269402,-1.03689664397882,0.125,0.247,1,"PRKX","15"
0.00893395262865542,0.671091387874043,0.299,0.162,1,"LDHB","15"
0.00962173343429848,-1.77318774259047,0.076,0.169,1,"GABARAPL1","15"
0.00963570657730729,-0.471763277642506,0.486,0.597,1,"TRA2B","15"
0.0096583665653541,1.13024988819426,0.111,0.032,1,"CAMSAP1","15"
0.0100706944235729,-0.422820025459993,0.694,0.773,1,"NKTR","15"
0.0105867878623,-1.75704387295422,0.042,0.123,1,"STRIP1","15"
0.0107108069393378,-1.67117634514112,0.056,0.143,1,"UNKL","15"
0.0107985588874223,-0.886892013362969,0.174,0.292,1,"COX19","15"
0.0114349046344399,-0.69419851702638,0.354,0.474,1,"IQGAP1","15"
0.0116232666995797,1.34094926584564,0.174,0.078,1,"USP9Y","15"
0.0116568507123746,1.59859853379381,0.146,0.058,1,"LTBP3","15"
0.0119259585712867,-0.577827408691,0.382,0.506,1,"PHIP","15"
0.0119765288011467,1.34918543893663,0.139,0.052,1,"LUZP1","15"
0.0120680630245087,0.903067589553763,0.16,0.065,1,"TRMT13","15"
0.0121337276449881,-0.871743264042829,0.125,0.24,1,"CHMP4A","15"
0.0129548996884353,-1.36301713668091,0.056,0.143,1,"SMG7","15"
0.0130547240068542,1.04840522760956,0.139,0.052,1,"MEX3C","15"
0.0133217953268173,1.83180323410114,0.104,0.032,1,"ZCRB1","15"
0.0134675037189442,-0.427661507250193,0.403,0.532,1,"SAT1","15"
0.0134814981596426,-1.50148929429203,0.062,0.149,1,"SF3B3","15"
0.0135149655906831,1.02513366698921,0.278,0.162,1,"HERC4","15"
0.0137738528668702,-1.37408540264685,0.056,0.143,1,"PIK3R5","15"
0.0140508610075196,0.639973965710996,0.194,0.091,1,"JADE2","15"
0.0142566613532021,0.61912055624976,0.257,0.136,1,"NFATC3","15"
0.014273006080059,-1.69384892001112,0.042,0.117,1,"GATC","15"
0.0145203256989358,1.615630510358,0.125,0.045,1,"SEC16A","15"
0.0145393689734209,2.14171890514614,0.111,0.039,1,"VAMP4","15"
0.0146590042971952,0.856537794474424,0.319,0.195,1,"SPAG9","15"
0.015160364206432,1.56316804821168,0.104,0.032,1,"AUTS2","15"
0.0157604714829247,-0.957066718603283,0.16,0.266,1,"INTS6","15"
0.0158106730591313,-1.61503919258728,0.042,0.117,1,"NANS","15"
0.0160125653560274,1.46022772688824,0.132,0.052,1,"UTY","15"
0.0160510972939296,1.04159970762049,0.125,0.045,1,"APPL1","15"
0.0161423487389607,-1.07272989384009,0.146,0.253,1,"ZFX","15"
0.016446967749152,-0.813148788154933,0.174,0.299,1,"PSME4","15"
0.0165897698497702,-1.35775064310592,0.076,0.162,1,"FAM91A1","15"
0.0168238486346691,0.656292220328047,0.167,0.071,1,"EIF3J","15"
0.0170899016863521,0.840929329706329,0.188,0.091,1,"PTGES3","15"
0.0173228326352169,-1.32498073675532,0.069,0.156,1,"CSGALNACT1","15"
0.0174076825405383,0.816932255596367,0.222,0.117,1,"UBE3C","15"
0.0174793290441888,1.05673774061812,0.194,0.097,1,"TBRG1","15"
0.01749355241852,0.813587077892224,0.208,0.104,1,"RPS10","15"
0.0175964889684172,1.69196212690364,0.139,0.058,1,"CD8B","15"
0.0182750760010709,1.04265337019419,0.132,0.052,1,"CCDC130","15"
0.0188047913281132,0.981403565417489,0.153,0.065,1,"DIS3L","15"
0.0190135615503188,-1.65821121874533,0.035,0.104,1,"AL627171.1","15"
0.0190316082582261,0.719486257816614,0.222,0.117,1,"SLC16A7","15"
0.0191687459423628,-1.48790710312892,0.035,0.104,1,"SSR3","15"
0.0193332477591409,0.95358783344799,0.194,0.097,1,"ZNF326","15"
0.0194267319727427,0.37899325300459,0.535,0.39,1,"FNBP1","15"
0.0195558782497436,1.02152441424869,0.139,0.058,1,"CFAP97","15"
0.0198006079213507,-1.53143527140526,0.035,0.104,1,"GCNT4","15"
0.0198522346523506,-1.29473762603118,0.076,0.162,1,"SRSF8","15"
0.0200022595815051,1.55406079003317,0.118,0.045,1,"SF3A1","15"
0.0200783748253715,-1.14751095744575,0.042,0.117,1,"LINC00662","15"
0.0202500272388669,1.17011466026932,0.139,0.058,1,"SNRPB","15"
0.020932517744768,1.0298756129455,0.146,0.065,1,"STIM1","15"
0.0212775589683779,0.508642602073591,0.444,0.299,1,"IKZF3","15"
0.0213833139822115,0.575128159441256,0.632,0.519,1,"RPS3","15"
0.0213901957049152,-1.82083744601363,0.042,0.11,1,"LRIG1","15"
0.021411552248762,1.39355503644753,0.118,0.045,1,"LYAR","15"
0.021460419290279,-1.33501574270316,0.035,0.104,1,"AC005224.2","15"
0.0217293707769471,-0.914046090691968,0.188,0.292,1,"MLXIP","15"
0.0219814261334501,-1.35858809063195,0.035,0.104,1,"DPEP2","15"
0.0222720922581118,0.546054653441438,0.417,0.279,1,"DOCK10","15"
0.0223959981979332,-0.76402082286397,0.194,0.299,1,"FAM111A","15"
0.0225671918446215,0.896560337685024,0.208,0.11,1,"APLP2","15"
0.023320340125197,1.0989405027246,0.153,0.071,1,"FAM50A","15"
0.0238232773156683,0.679671534239558,0.25,0.143,1,"DCP2","15"
0.0238526286954343,0.811315208266085,0.285,0.175,1,"TMPO","15"
0.0245563893626849,-1.07213642549542,0.208,0.312,1,"SPEN","15"
0.0247547556521936,2.07583927106116,0.104,0.039,1,"PTGDR","15"
0.0250925578865988,-1.51036923023675,0.042,0.11,1,"STRAP","15"
0.0252295626755564,0.80121458701664,0.319,0.208,1,"NKG7","15"
0.0252357011327828,0.699602985292672,0.194,0.097,1,"LRRC8C","15"
0.0260734517811337,-1.29826945508982,0.09,0.175,1,"KMT5B","15"
0.0262243439316262,-1.14399836820917,0.062,0.143,1,"LINC00476","15"
0.0264321769315566,-0.939150459263739,0.076,0.162,1,"USP12","15"
0.0265687887230768,0.592757967301109,0.146,0.065,1,"HEATR1","15"
0.0266891808250185,-1.21178840318339,0.09,0.175,1,"MPHOSPH10","15"
0.0267424411392594,-0.912012478062974,0.181,0.279,1,"MTERF4","15"
0.0268793189689596,0.498804531678156,0.34,0.227,1,"ATP5F1E","15"
0.0269378381597591,-0.763966555322275,0.194,0.305,1,"RNPS1","15"
0.0269765998354399,1.55022492190494,0.104,0.039,1,"FAM160A2","15"
0.0269850425341367,0.928487712374765,0.194,0.104,1,"GNB1","15"
0.0271809129535946,0.894293490786646,0.146,0.065,1,"AL365361.1","15"
0.0271868696316236,1.49257142157442,0.104,0.039,1,"GALNT11","15"
0.0272587608347117,-0.749817191300682,0.208,0.318,1,"ZNF655","15"
0.0278584147431543,2.04181534232649,0.111,0.045,1,"POLDIP3","15"
0.028403467466984,-1.86426808728393,0.069,0.143,1,"ARHGAP5","15"
0.0287228552914394,1.32304519383559,0.132,0.058,1,"FBXL5","15"
0.0288158113063093,-0.941283802188821,0.146,0.24,1,"EIF1AX","15"
0.0288736502141126,1.24944523099633,0.167,0.084,1,"MZT2B","15"
0.0289089709200906,-0.817634105455473,0.118,0.214,1,"LASP1","15"
0.0291129166939501,0.916708684710267,0.132,0.058,1,"CCDC57","15"
0.0291499803389438,1.00305038195946,0.201,0.11,1,"GK5","15"
0.029278911290016,0.890448726546833,0.146,0.065,1,"TSPAN32","15"
0.0294519703265727,-0.465973829273732,0.25,0.364,1,"SATB1","15"
0.0297612314993024,1.35796431988169,0.139,0.065,1,"ZCCHC2","15"
0.0298026493701089,0.608373170549416,0.354,0.227,1,"RUNX3","15"
0.0298323822335699,-0.594168526365394,0.167,0.273,1,"NIBAN1","15"
0.0298878853555968,-1.13806394157217,0.076,0.156,1,"CDC73","15"
0.0300121632263832,0.970983970845636,0.125,0.052,1,"LARP4","15"
0.0305142393355504,1.19066877774436,0.132,0.058,1,"ARNTL","15"
0.030547279851748,-0.705850303791194,0.188,0.286,1,"SQSTM1","15"
0.0311323161667695,1.04461960072459,0.132,0.058,1,"SLC25A5","15"
0.0311762312382892,0.584050218715937,0.299,0.182,1,"TMED4","15"
0.0317183691660917,0.810557070531474,0.125,0.052,1,"TSR2","15"
